#Time	TAir	RelHum	WindX	WindY	IDirNorm	IDiffHor
0.0	4.9	84.7	0.25	2.89	0	0
0.5	4.9	84.7	0.25	2.89	0	0
1.5	4.6	82.5	1.37	3.22	0	0
2.5	4.4	80.4	2.35	3.12	0	0
3.5	4.3	78.6	3.43	2.59	0	0
4.5	4.2	76.8	4.07	2.35	0	0
5.5	4.1	77.8	4.07	2.35	0	0
6.5	3.9	80.6	4.06	2.16	0	0
7.5	3.6	83.9	4.02	1.79	0	0
8.5	3.4	84.4	3.83	1.47	0	7
9.5	2.7	89.3	4.07	1.4	0	16
10.5	2.1	94.2	3.19	-0.28	0	24
11.5	1.5	95.5	2.89	-0.2	0	30
12.5	1.3	95.0	2.23	1.14	0	52
13.5	1.2	94.8	1.48	1.48	0	40
14.5	1.7	91.5	2.33	0.9	11	70
15.5	1.3	87.2	3.42	0.73	0	24
16.5	0.7	80.8	4.4	0.0	0	0
17.5	0.3	74.4	3.76	0.53	0	0
18.5	-0.1	72.6	3.88	0.41	0	0
19.5	-0.3	72.5	4.71	0.92	0	0
20.5	-0.7	71.9	4.36	0.61	0	0
21.5	-0.9	71.6	3.59	0.9	0	0
22.5	-0.8	68.7	2.5	2.59	0	0
23.5	-0.7	65.0	3.22	3.7	0	0
24.5	-0.5	61.5	4.21	5.59	0	0
25.5	-0.6	64.7	3.55	7.61	0	0
26.5	-1.2	75.2	3.66	6.89	0	0
27.5	-1.1	87.8	4.03	4.03	0	0
28.5	-0.3	79.8	5.3	1.82	0	0
29.5	-0.7	85.5	4.89	0.34	0	0
30.5	-1.7	93.9	4.69	-0.33	0	0
31.5	-1.9	92.4	3.06	0.94	0	0
32.5	-1.9	91.9	2.25	1.82	0	21
33.5	-1.5	89.9	3.04	0.99	0	68
34.5	-1.5	88.6	2.96	0.91	0	55
35.5	-1.5	83.3	4.46	1.11	55	135
36.5	-1.5	75.1	4.54	2.32	331	146
37.5	-2.1	76.8	4.1	2.09	0	84
38.5	-2.5	89.3	3.02	2.62	0	55
39.5	-2.2	87.2	3.72	3.35	0	11
40.5	-1.9	86.5	3.69	2.22	0	0
41.5	-1.7	89.3	4.19	2.72	0	0
42.5	-1.3	88.4	4.4	2.15	0	0
43.5	-1.2	89.6	4.82	1.95	0	0
44.5	-1.0	90.5	4.79	1.74	0	0
45.5	-0.8	91.3	4.79	1.02	0	0
46.5	-0.4	89.8	4.59	-0.24	0	0
47.5	-0.3	89.9	3.7	0.19	0	0
48.5	-0.3	92.1	3.19	-0.22	0	0
49.5	-0.4	94.6	2.84	-0.98	0	0
50.5	-0.7	93.4	2.76	-0.49	0	0
51.5	-1.0	91.3	3.02	-0.7	0	0
52.5	-1.4	93.1	1.86	-0.4	0	0
53.5	-2.1	95.1	1.5	0.1	0	0
54.5	-2.6	94.8	0.92	0.92	0	0
55.5	-2.5	93.3	0.76	0.66	0	0
56.5	-2.2	93.5	0.54	-0.27	36	41
57.5	-2.1	94.9	0.85	0.85	99	96
58.5	-1.9	91.9	0.32	1.05	104	129
59.5	-1.7	88.5	0.4	0.0	45	137
60.5	-1.5	85.8	-0.14	0.14	55	138
61.5	-1.2	79.2	-0.48	-0.16	148	118
62.5	-1.9	79.5	-1.81	-0.84	0	45
63.5	-2.3	86.9	0.0	-1.3	0	16
64.5	-2.6	86.7	-0.25	0.76	0	0
65.5	-3.1	90.6	0.14	-0.58	0	0
66.5	-3.4	92.6	-0.14	0.27	0	0
67.5	-3.9	92.8	-0.0	-0.6	0	0
68.5	-3.9	91.3	-1.43	-0.46	0	0
69.5	-4.3	89.0	-2.13	-0.86	0	0
70.5	-4.7	87.6	-2.94	-1.5	0	0
71.5	-4.8	85.8	-3.54	-1.65	0	0
72.5	-5.1	86.5	-2.3	-0.12	0	0
73.5	-5.3	88.4	-0.57	-0.57	0	0
74.5	-5.3	88.8	-0.3	-1.57	0	0
75.5	-4.8	88.3	-2.95	-2.39	0	0
76.5	-4.9	88.5	-3.73	-2.33	0	0
77.5	-4.8	86.2	-3.47	-1.55	0	0
78.5	-5.6	87.0	-2.88	-2.33	0	0
79.5	-5.9	84.2	-3.39	-1.72	0	0
80.5	-5.5	81.1	-4.27	-1.06	200	38
81.5	-5.3	79.7	-3.58	-0.38	274	82
82.5	-5.0	75.8	-3.85	-1.4	568	98
83.5	-5.0	76.4	-4.73	-1.63	355	127
84.5	-4.8	76.9	-4.64	-1.87	509	103
85.5	-4.7	76.0	-3.68	-1.56	271	110
86.5	-4.9	74.7	-2.63	-1.23	87	81
87.5	-5.4	73.8	-2.54	-1.41	0	21
88.5	-5.7	75.5	-1.64	-1.76	0	0
89.5	-6.3	76.7	-1.78	-1.61	0	0
90.5	-6.8	79.7	-1.26	-0.98	0	0
91.5	-7.3	82.5	-0.75	-1.06	0	0
92.5	-6.8	80.5	-1.94	-1.03	0	0
93.5	-6.8	81.3	-2.7	-1.89	0	0
94.5	-6.9	81.4	-2.94	-1.5	0	0
95.5	-6.9	79.7	-4.04	-1.97	0	0
96.5	-7.0	81.1	-3.65	-1.86	0	0
97.5	-6.9	80.1	-2.92	-1.3	0	0
98.5	-6.9	80.7	-2.47	-1.32	0	0
99.5	-7.1	81.2	-2.4	-1.44	0	0
100.5	-7.2	82.5	-1.84	-1.54	0	0
101.5	-7.2	80.0	-2.42	-2.1	0	0
102.5	-7.2	79.6	-2.43	-1.58	0	0
103.5	-7.4	83.9	-2.62	-1.84	0	0
104.5	-7.6	83.4	-3.1	-2.02	38	42
105.5	-7.4	81.8	-3.39	-2.12	122	94
106.5	-7.3	78.7	-3.6	-2.16	59	125
107.5	-7.3	76.5	-2.71	-1.7	101	150
108.5	-7.0	75.1	-2.04	-0.82	58	140
109.5	-6.7	72.5	-1.0	0.1	50	112
110.5	-6.7	72.8	-0.64	1.25	35	73
111.5	-6.8	74.6	-1.39	0.8	0	28
112.5	-7.5	75.9	-1.78	0.91	0	0
113.5	-7.9	78.3	-2.07	1.4	0	0
114.5	-7.7	78.2	-2.48	1.87	0	0
115.5	-8.0	77.7	-1.68	0.64	0	0
116.5	-8.3	78.4	-1.34	0.41	0	0
117.5	-8.7	78.2	-1.69	-0.21	0	0
118.5	-8.5	77.3	-2.18	0.31	0	0
119.5	-9.0	79.7	-1.28	-0.57	0	0
120.5	-9.0	80.4	-1.28	-0.57	0	0
121.5	-8.4	77.7	-2.78	0.29	0	0
122.5	-7.8	76.9	-3.01	1.09	0	0
123.5	-8.2	77.8	-2.2	0.12	0	0
124.5	-7.0	74.1	-2.41	1.23	0	0
125.5	-8.9	80.7	-2.29	0.2	0	0
126.5	-10.6	85.8	-2.43	-1.18	0	0
127.5	-11.3	87.5	-2.76	-1.41	0	0
128.5	-11.2	86.2	-2.34	-1.35	336	47
129.5	-9.9	81.7	-2.6	-1.5	575	64
130.5	-8.7	79.1	-2.5	-1.27	621	66
131.5	-7.4	75.9	-2.08	-0.97	658	85
132.5	-6.4	75.0	-1.08	-0.21	371	124
133.5	-5.3	69.6	-0.49	-0.1	132	128
134.5	-4.1	64.6	-0.45	0.66	75	83
135.5	-4.4	68.5	-1.13	-0.41	0	36
136.5	-4.7	71.0	-1.67	-0.67	0	0
137.5	-4.0	69.0	-0.83	0.72	0	0
138.5	-4.0	75.3	0.21	0.21	0	0
139.5	-3.9	76.1	-0.27	0.14	0	0
140.5	-4.6	78.1	0.62	0.5	0	0
