#Time	TAir	RelHum	WindX	WindY	IDirNorm	IDiffHor
0.0	7.4	83.8	-0.31	0.51	0	0
0.5	7.4	83.8	-0.31	0.51	0	0
1.5	7.4	83.9	-0.44	0.41	0	0
2.5	7.4	84.3	-0.43	0.26	0	0
3.5	7.3	84.8	-0.47	0.18	0	0
4.5	7.2	85.7	-0.3	0.03	0	0
5.5	7.0	86.4	-0.38	0.11	0	0
6.5	7.0	86.4	-0.26	0.42	0	0
7.5	6.8	85.4	-0.41	0.44	0	0
8.5	6.5	86.0	0.59	0.68	0	40
9.5	7.3	79.0	-0.14	0.14	421	157
10.5	9.2	69.4	1.41	0.75	599	142
11.5	9.9	64.6	2.49	1.68	454	136
12.5	10.2	62.6	2.76	1.41	380	116
13.5	10.4	60.4	2.78	1.12	335	103
14.5	10.6	59.4	1.92	1.61	71	77
15.5	9.8	64.9	1.59	0.61	0	18
16.5	9.2	68.8	0.82	1.13	0	0
17.5	8.7	72.1	0.51	0.61	0	0
18.5	8.7	74.0	0.28	0.28	0	0
19.5	8.9	74.2	0.87	0.97	0	0
20.5	8.5	77.8	0.41	0.8	0	0
21.5	9.3	75.3	3.63	1.11	0	0
22.5	9.9	73.6	3.74	0.66	0	0
23.5	10.2	74.0	3.57	1.3	0	0
24.5	10.1	75.5	3.61	0.83	0	0
25.5	10.6	76.3	4.61	1.32	0	0
26.5	11.8	75.2	6.72	2.58	0	0
27.5	13.1	67.2	6.07	2.33	0	0
28.5	13.1	69.7	6.05	2.08	0	0
29.5	11.6	84.6	5.06	2.15	0	0
30.5	11.7	80.8	4.23	3.67	0	0
31.5	12.5	76.9	4.49	2.81	0	0
32.5	12.2	81.9	3.67	0.98	0	10
33.5	12.3	81.5	4.08	1.65	0	26
34.5	12.4	80.4	1.58	-0.64	0	61
35.5	12.2	81.8	3.49	0.87	0	45
36.5	14.1	67.7	6.3	4.25	0	53
37.5	15.2	61.9	8.12	4.32	0	16
38.5	12.6	81.4	7.07	1.37	0	13
39.5	14.9	63.5	8.45	4.12	0	24
40.5	15.6	54.1	11.23	6.75	0	0
41.5	15.1	52.1	10.6	5.4	0	0
42.5	14.4	48.8	10.38	4.2	0	0
